total_sqft,bath,balcony,price,site_location,bedrooms
1200.0,2.0,1.0,58.17,Paud Road,3.0
1494.0,2.0,2.0,94.55,Pirangut,3.0
1286.0,2.0,2.0,69.0,Prabhat Road,2.0
1860.0,3.0,2.0,95.0,Rasta Peth,3.0
425.0,1.0,1.0,750.0,Raviwar Peth,1.0
1243.0,2.0,2.0,45.0,Sadashiv Peth,2.0
1200.0,2.0,2.0,75.0,Sahakar Nagar,2.0
1044.0,2.0,2.0,32.0,Salunke Vihar,2.0
1040.0,2.0,1.0,41.59,Sasson Road,2.0
1125.0,2.0,2.0,36.94,Satara Road,2.0
3489.0,3.0,1.0,662.0,Senapati Bapat Road,3.0
1278.0,2.0,2.0,59.0,Shaniwar Peth,3.0
1250.0,2.0,1.0,43.0,Shukrawar Peth,2.0
2400.0,6.0,3.0,125.0,Sinhagad Road,5.0
1210.0,2.0,2.0,75.0,Swargate,2.0
1200.0,3.0,2.0,110.0,Tilak Road,4.0
1157.0,2.0,1.0,57.84,Uruli Devachi,3.0
1185.0,2.0,1.0,51.15,Vadgaon Budruk,2.0
1450.0,3.0,3.0,100.0,Wadgaon Sheri,3.0
1859.0,3.0,2.0,121.0,Viman Nagar,3.0
1763.0,3.0,2.0,262.0,Vishrant Wadi,2.0
900.0,1.0,1.0,25.0,Wagholi,2.0
1305.0,3.0,1.0,60.0,Wakadewadi,3.0
1200.0,2.0,2.0,100.0,Wanowrie,3.0
784.0,1.0,0.0,35.285,Warje,1.0
1150.0,2.0,0.0,36.8,Alandi Road,2.0
1806.0,3.0,3.0,85.0,Ambegaon Budruk,3.0
1027.0,2.0,2.0,42.0,Anandnagar,2.0
1002.0,2.0,1.0,40.08,Aundh,2.0
1220.0,2.0,1.0,36.21,Aundh Road,3.0
1109.0,2.0,1.0,35.22,Balaji Nagar,2.0
1002.0,2.0,1.0,40.08,Baner,2.0
1308.0,2.0,1.0,89.04,Baner road,2.0
1232.0,2.0,1.0,69.6,Bhandarkar Road,2.0
1027.0,2.0,2.0,44.0,Bhavani Peth,2.0
1250.0,2.0,2.0,65.0,Bibvewadi,2.0
1255.0,2.0,1.0,53.87,Bund Garden Road,2.0
1434.0,3.0,3.0,84.0,Camp,3.0
925.0,2.0,2.0,30.0,Chandan Nagar,2.0
1858.0,3.0,1.0,123.0,Dapodi,3.0
1205.0,2.0,1.0,70.0,Deccan Gymkhana,2.0
1500.0,3.0,2.0,90.0,Dehu Road,3.0
1200.0,3.0,2.0,200.0,Dhankawadi,3.0
1020.0,2.0,2.0,48.95,Dhayari Phata,2.0
965.0,2.0,1.0,56.0,Dhole Patil Road,2.0
1800.0,6.0,3.0,270.0,Erandwane,5.0
1636.0,2.0,2.0,82.89,Fergusson College Road,2.0
1724.0,3.0,1.0,125.0,Ganesh Peth,3.0
1216.0,2.0,1.0,67.0,Ganeshkhind,2.0
654.0,1.0,1.0,36.25,Ghorpade Peth,1.0
2460.0,7.0,2.0,80.0,Ghorpadi,4.0
1190.0,2.0,2.0,41.0,Gokhale Nagar,2.0
1636.0,3.0,2.0,92.0,Guruwar peth,3.0
1195.0,2.0,2.0,73.0,Hadapsar,2.0
2400.0,3.0,3.0,251.0,Hadapsar Industrial Estate,3.0
1250.0,2.0,1.0,67.0,Hingne Khurd,2.0
1546.0,3.0,1.0,95.0,Kalyani Nagar,3.0
3385.5,6.0,0.0,142.0,Karve Nagar,4.0
1440.0,3.0,1.0,275.0,Karve Road,3.0
2260.0,3.0,1.0,80.0,Kasba Peth,2.0
2700.0,3.0,2.0,90.0,Katraj,4.0
1475.0,2.0,2.0,171.0,Khadaki,2.0
3000.0,3.0,2.0,150.0,Khadki,4.0
375.0,1.0,0.0,26.0,Kharadi,1.0
1007.0,2.0,1.0,66.0,Kondhwa,2.0
1020.0,2.0,3.0,47.0,Koregaon Park,2.0
1000.0,2.0,0.0,150.0,Kothrud,2.0
800.0,3.0,1.0,59.5,Law College Road,2.0
1125.0,2.0,3.0,55.0,Lulla Nagar,2.0
909.0,2.0,1.0,43.0,Mangalwar peth,3.0
2850.0,5.0,0.0,240.0,Manik Bagh,4.0
1400.0,2.0,3.0,85.0,Market yard,2.0
1152.0,2.0,2.0,61.0,Model colony,2.0
958.0,2.0,1.0,34.49,Mukund Nagar,2.0
1150.0,2.0,2.0,55.0,Mundhawa,2.0
2990.0,5.0,1.0,173.0,Nagar Road,3.0
1310.0,2.0,2.0,85.0,Nana Peth,2.0
1590.0,2.0,2.0,126.0,Narayan Peth,3.0
1645.0,3.0,2.0,110.0,Narayangaon,3.0
1800.0,2.0,2.0,100.0,Navi Peth,3.0
1795.0,3.0,2.0,150.0,Padmavati,3.0
1100.0,2.0,3.0,35.0,Parvati Darshan,2.0
777.0,1.0,0.0,38.535,Pashan,1.0
925.0,2.0,2.0,70.0,Paud Road,2.0
1542.14,3.0,3.0,120.0,Pirangut,3.0
3746.0,6.0,1.0,375.0,Prabhat Road,4.0
1430.0,2.0,2.0,54.0,Pune Railway Station,3.0
1020.0,2.0,2.0,55.0,Rasta Peth,2.0
1140.0,2.0,1.0,32.92,Sadashiv Peth,2.0
967.0,2.0,1.0,45.0,Sahakar Nagar,3.0
2470.0,4.0,2.0,203.0,Salunke Vihar,4.0
850.0,1.0,0.0,35.5,Sasson Road,2.0
1100.0,2.0,2.0,32.0,Satara Road,2.0
1697.0,3.0,2.0,110.0,Senapati Bapat Road,3.0
1250.0,2.0,2.0,47.0,Shaniwar Peth,2.0
1120.0,2.0,2.0,50.0,Shivaji Nagar,2.0
1200.0,4.0,0.0,95.0,Shukrawar Peth,4.0
5100.0,6.0,3.0,375.0,Sinhagad Road,5.0
2400.0,3.0,2.0,480.0,Somwar Peth,4.0
1200.0,2.0,1.0,52.0,Swargate,2.0
1100.0,2.0,1.0,44.0,Tilak Road,2.0
1417.0,2.0,2.0,76.0,Uruli Devachi,3.0
1492.0,3.0,1.0,88.0,Vadgaon Budruk,3.0
1498.0,3.0,3.0,79.15,Wadgaon Sheri,3.0
3500.0,2.0,1.0,350.0,Viman Nagar,4.0
1010.0,2.0,1.0,48.27,Vishrant Wadi,2.0
1255.0,2.0,2.0,53.5,Wagholi,2.0
1050.0,2.0,1.0,35.0,Wakadewadi,2.0
1847.0,3.0,2.0,125.0,Wanowrie,3.0
1200.0,2.0,2.0,55.0,Warje,2.0
982.0,2.0,2.0,37.28,Yerawada,2.0
2144.6,4.0,2.0,145.0,Alandi Road,3.0
750.0,2.0,1.0,36.5,Ambegaon Budruk,2.0
919.0,2.0,2.0,35.0,Anandnagar,2.0
1087.0,2.0,1.0,54.3,Aundh,2.0
1480.0,3.0,2.0,74.0,Aundh Road,3.0
1180.0,2.0,2.0,52.0,Balaji Nagar,2.0
2100.0,4.0,2.0,255.0,Baner,3.0
1221.0,3.0,2.0,65.0,Baner road,3.0
1194.0,2.0,2.0,46.0,Bhandarkar Road,2.0
2072.0,3.0,2.0,122.0,Bhavani Peth,3.0
1600.0,3.0,2.0,69.0,Bibvewadi,3.0
2200.0,3.0,2.0,98.0,Bopodi,3.0
1640.0,3.0,3.0,220.0,Budhwar Peth,3.0
1253.0,2.0,2.0,81.5,Bund Garden Road,2.0
1061.0,2.0,1.0,54.92,Camp,2.0
1950.0,3.0,2.0,115.0,Chandan Nagar,3.0
1250.0,2.0,2.0,68.0,Dapodi,2.0
1585.0,2.0,3.0,80.0,Deccan Gymkhana,3.0
1452.0,3.0,3.0,60.98,Dehu Road,3.0
1015.0,2.0,2.0,37.0,Dhankawadi,2.0
2464.5,6.0,0.0,118.0,Dhayari Phata,4.0
1125.0,2.0,2.0,56.8,Dhole Patil Road,2.0
1116.0,2.0,2.0,40.0,Erandwane,2.0
400.0,1.0,0.0,35.0,Fatima Nagar,1.0
4000.0,4.0,2.0,325.0,Fergusson College Road,4.0
3900.0,4.0,2.0,410.0,Ganesh Peth,4.0
1300.0,2.0,2.0,100.0,Ganeshkhind,2.0
1419.0,2.0,1.0,60.42,Ghorpade Peth,2.0
1310.0,2.0,1.0,55.0,Ghorpadi,3.0
2072.0,4.0,2.0,152.0,Gokhale Nagar,3.0
1240.0,2.0,1.0,58.58,Gultekdi,2.0
1565.0,3.0,2.0,98.91,Guruwar peth,3.0
1820.0,3.0,2.0,89.0,Hadapsar,3.0
2500.0,3.0,1.0,88.0,Hadapsar Industrial Estate,3.0
1245.0,2.0,1.0,62.0,Jangali Maharaj Road,2.0
1315.0,3.0,1.0,65.0,Kalyani Nagar,3.0
1410.0,2.0,2.0,73.0,Karve Nagar,3.0
1375.0,2.0,1.0,60.0,Karve Road,2.0
1299.0,2.0,2.0,95.0,Kasba Peth,2.0
993.0,2.0,3.0,45.5,Katraj,2.0
1200.0,3.0,0.0,45.0,Khadaki,2.0
985.0,2.0,1.0,156.0,Khadki,2.0
2400.0,5.0,3.0,180.0,Kharadi,4.0
1255.0,2.0,1.0,95.0,Kondhwa,3.0
1655.0,3.0,2.0,131.0,Kondhwa Budruk,3.0
2830.0,5.0,3.0,190.0,Kondhwa Khurd,4.0
6000.0,1.0,1.0,276.0,Koregaon Park,1.0
825.0,2.0,1.0,40.0,Law College Road,1.0
1634.0,3.0,1.0,111.0,Laxmi Road,3.0
1222.0,2.0,2.0,80.0,Mahatma Gandhi Road,2.0
1500.0,3.0,2.0,63.0,Mangalwar peth,3.0
1890.0,4.0,2.0,100.0,Manik Bagh,3.0
3750.0,6.0,2.0,375.0,Market yard,4.0
850.0,1.0,1.0,39.5,Model colony,2.0
1295.0,2.0,3.0,78.5,Mukund Nagar,2.0
1320.0,2.0,1.0,100.0,Mundhawa,2.0
1200.0,4.0,2.0,225.0,Nana Peth,4.0
3000.0,3.0,3.0,170.0,Narayan Peth,4.0
1197.0,2.0,1.0,82.0,Narayangaon,2.0
1320.0,2.0,3.0,60.0,Navi Peth,3.0
840.0,1.0,1.0,57.6,Parvati Darshan,1.0
640.0,1.0,0.0,19.83,Pashan,1.0
1693.0,3.0,1.0,71.38,Paud Road,3.0
1000.0,2.0,1.0,62.0,Pirangut,2.0
1305.0,2.0,1.0,70.0,Prabhat Road,2.0
450.0,1.0,1.0,18.0,Pune Railway Station,1.0
705.0,1.0,1.0,57.0,Rasta Peth,1.0
4800.0,5.0,2.0,150.0,Sadashiv Peth,5.0
5000.0,4.0,3.0,425.0,Salunke Vihar,4.0
1991.0,3.0,2.0,104.0,Sasson Road,3.0
1779.0,3.0,2.0,90.0,Satara Road,3.0
10200.0,4.0,1.0,1250.0,Senapati Bapat Road,4.0
870.0,2.0,2.0,38.0,Shaniwar Peth,2.0
1595.0,3.0,2.0,120.0,Shivaji Nagar,3.0
525.0,1.0,1.0,26.0,Shukrawar Peth,1.0
2400.0,4.0,2.0,420.0,Somwar Peth,6.0
2000.0,4.0,2.0,138.0,Swargate,3.0
1614.0,3.0,2.0,93.0,Tilak Road,3.0
1200.0,2.0,3.0,40.0,Uruli Devachi,2.0
1150.0,3.0,3.0,46.0,Vadgaon Budruk,3.0
1610.0,3.0,2.0,80.48,Viman Nagar,3.0
1190.0,2.0,2.0,41.0,Vishrant Wadi,2.0
1050.0,2.0,2.0,50.0,Wagholi,2.0
4800.0,5.0,2.0,420.0,Wakadewadi,4.0
1460.0,2.0,1.0,97.0,Wanowrie,3.0
3400.0,3.0,3.0,400.0,Warje,3.0
600.0,1.0,0.0,33.0,Yerawada,1.0
1569.0,3.0,0.0,70.0,Alandi Road,3.0
2600.0,3.0,2.0,147.0,Ambegaon Budruk,3.0
645.0,1.0,0.0,42.5,Anandnagar,1.0
1200.0,3.0,1.0,180.0,Aundh,4.0
800.0,2.0,1.0,80.0,Balaji Nagar,2.0
1350.0,2.0,1.0,90.0,Baner,2.0
2780.0,4.0,1.0,325.0,Baner road,3.0
1410.0,2.0,2.0,45.12,Bhandarkar Road,3.0
1109.0,2.0,1.0,35.47,Bhavani Peth,2.0
2000.0,3.0,2.0,1063.0,Bibvewadi,4.0
800.0,1.0,0.0,72.0,Bopodi,1.0
1215.0,2.0,1.0,68.0,Budhwar Peth,2.0
2273.0,4.0,2.0,192.0,Camp,3.0
1255.0,2.0,2.0,52.76,Chandan Nagar,2.0
1020.0,2.0,1.0,49.0,Dapodi,2.0
1225.0,2.0,2.0,82.0,Deccan Gymkhana,3.0
1120.0,2.0,1.0,60.0,Dehu Road,2.0
2400.0,5.0,3.0,625.0,Dhankawadi,5.0
1225.0,2.0,1.0,69.0,Dhayari Phata,3.0
5200.0,5.0,3.0,242.0,Dhole Patil Road,4.0
4000.0,4.0,1.0,700.0,Erandwane,4.0
1984.0,4.0,1.0,145.0,Fatima Nagar,3.0
2425.0,3.0,1.0,197.0,Fergusson College Road,3.0
1200.0,3.0,1.0,56.12,Ganesh Peth,3.0
1127.0,2.0,1.0,45.0,Ganeshkhind,2.0
1655.0,3.0,2.0,97.0,Ghorpade Peth,3.0
500.0,1.0,1.0,14.0,Ghorpadi,1.0
1200.0,3.0,1.0,68.38,Gokhale Nagar,3.0
1000.0,2.0,2.0,43.0,Gultekdi,2.0
1225.0,2.0,2.0,47.88,Guruwar peth,2.0
1350.0,2.0,2.0,45.0,Hadapsar,2.0
1175.0,2.0,3.0,49.0,Hingne Khurd,2.0
655.0,1.0,2.0,27.0,Jangali Maharaj Road,1.0
1311.0,2.0,1.0,84.86,Kalyani Nagar,3.0
1000.0,2.0,1.0,38.5,Karve Road,2.0
1196.0,2.0,1.0,96.0,Kasba Peth,2.0
1050.0,2.0,1.0,59.0,Katraj,3.0
1275.0,2.0,2.0,52.0,Khadaki,3.0
927.0,2.0,1.0,50.0,Khadki,2.0
1520.0,2.0,3.0,61.0,Kharadi,3.0
2400.0,5.0,2.0,395.0,Kondhwa,4.0
1333.0,2.0,1.0,104.0,Kondhwa Budruk,2.0
600.0,1.0,0.0,18.0,Kondhwa Khurd,1.0
1326.0,2.0,1.0,34.8,Koregaon Park,3.0
1370.0,2.0,2.0,125.0,Law College Road,2.0
1100.0,2.0,2.0,85.0,Laxmi Road,2.0
1650.0,3.0,3.0,100.0,Lulla Nagar,3.0
1917.0,3.0,2.0,132.0,Mahatma Gandhi Road,3.0
950.0,2.0,1.0,58.11,Manik Bagh,2.0
1175.0,2.0,1.0,48.72,Market yard,2.0
1089.0,2.0,1.0,43.55,Model colony,2.0
1804.0,3.0,2.0,175.0,Mukund Nagar,3.0
1257.0,2.0,1.0,68.5,Mundhawa,2.0
650.0,1.0,2.0,19.87,Nagar Road,1.0
1850.0,3.0,2.0,150.0,Nana Peth,3.0
2800.0,4.0,1.0,200.0,Narayan Peth,4.0
1161.0,2.0,1.0,63.85,Navi Peth,2.0
1630.0,3.0,2.0,51.35,Padmavati,3.0
1310.0,2.0,2.0,60.0,Parvati Darshan,3.0
750.0,2.0,1.0,28.0,Pashan,2.0
1200.0,3.0,1.0,67.77,Paud Road,3.0
1000.0,2.0,1.0,45.0,Pirangut,2.0
4000.0,4.0,2.0,225.0,Prabhat Road,4.0
1315.0,2.0,2.0,70.0,Pune Railway Station,2.0
1370.0,2.0,2.0,90.0,Rasta Peth,3.0
1465.0,3.0,3.0,90.0,Sadashiv Peth,2.0
1128.0,2.0,1.0,64.0,Salunke Vihar,2.0
1250.0,2.0,2.0,70.0,Sasson Road,3.0
1645.0,3.0,2.0,117.0,Satara Road,3.0
1284.0,2.0,2.0,75.0,Senapati Bapat Road,3.0
2600.0,3.0,2.0,199.0,Shaniwar Peth,3.0
1820.0,3.0,2.0,150.0,Shivaji Nagar,3.0
1580.0,3.0,1.0,73.0,Shukrawar Peth,3.0
2650.0,3.0,2.0,125.0,Sinhagad Road,3.0
1215.0,2.0,1.0,68.0,Somwar Peth,2.0
1075.0,2.0,1.0,40.0,Swargate,2.0
1400.0,2.0,3.0,78.0,Tilak Road,3.0
1400.0,2.0,1.0,55.0,Uruli Devachi,3.0
845.0,2.0,1.0,30.0,Vadgaon Budruk,2.0
3854.5,6.0,0.0,385.5,Viman Nagar,4.0
800.0,2.0,1.0,85.0,Vishrant Wadi,2.0
1199.0,2.0,1.0,85.0,Wagholi,2.0
1175.0,2.0,2.0,43.48,Wakadewadi,2.0
1767.0,3.0,2.0,109.0,Warje,3.0
1800.0,3.0,1.0,90.0,Yerawada,4.0
1856.0,3.0,2.0,135.0,Alandi Road,3.0
1613.0,3.0,0.0,150.0,Anandnagar,3.0
1290.0,2.0,0.0,90.0,Aundh Road,2.0
1375.0,2.0,1.0,78.0,Balaji Nagar,2.0
985.0,2.0,2.0,57.0,Baner,2.0
1200.0,4.0,1.0,200.0,Baner road,4.0
1099.0,2.0,1.0,37.5,Bhandarkar Road,2.0
605.0,1.0,0.0,13.31,Bhavani Peth,1.0
3600.0,7.0,3.0,160.0,Bopodi,7.0
1200.0,2.0,1.0,53.0,Budhwar Peth,2.0
1000.0,2.0,1.0,45.0,Bund Garden Road,2.0
1159.0,2.0,3.0,38.0,Camp,3.0
600.0,2.0,1.0,80.0,Dapodi,2.0
2400.0,4.0,3.0,600.0,Deccan Gymkhana,4.0
1540.0,2.0,2.0,78.0,Dehu Road,3.0
1503.0,2.0,2.0,93.0,Dhankawadi,3.0
1850.0,4.0,2.0,120.0,Dhayari Phata,3.0
1580.0,3.0,1.0,60.0,Dhole Patil Road,3.0
1190.0,2.0,2.0,39.25,Erandwane,2.0
1200.0,2.0,1.0,61.0,Fatima Nagar,2.0
850.0,1.0,1.0,19.9,Ganesh Peth,2.0
2180.0,3.0,2.0,285.0,Ganeshkhind,3.0
2500.0,2.0,1.0,60.0,Ghorpade Peth,3.0
1200.0,3.0,1.0,56.12,Ghorpadi,3.0
1500.0,2.0,2.0,52.0,Gokhale Nagar,3.0
1880.0,3.0,3.0,120.0,Guruwar peth,3.0
1150.0,2.0,2.0,45.0,Hadapsar,2.0
4408.0,4.0,2.0,344.0,Hadapsar Industrial Estate,4.0
924.0,2.0,2.0,35.11,Hingne Khurd,2.0
1962.0,3.0,2.0,175.0,Karve Road,3.0
1765.0,3.0,2.0,77.27,Katraj,3.0
1174.0,2.0,1.0,29.35,Khadaki,2.0
1894.0,3.0,1.0,115.0,Khadki,3.0
1760.0,3.0,2.0,142.0,Kondhwa,3.0
1768.0,3.0,3.0,95.0,Kondhwa Budruk,3.0
1790.0,3.0,0.0,97.0,Kondhwa Khurd,3.0
3500.0,5.0,1.0,800.0,Koregaon Park,4.0
1200.0,2.0,1.0,45.0,Kothrud,2.0
2540.0,4.0,0.0,160.0,Law College Road,4.0
1137.0,2.0,1.0,53.4,Laxmi Road,2.0
1568.0,2.0,2.0,100.0,Mangalwar peth,3.0
4920.0,4.0,0.0,393.5,Manik Bagh,4.0
1308.0,2.0,1.0,60.0,Market yard,2.0
3060.0,4.0,2.0,350.0,Model colony,4.0
1200.0,2.0,1.0,41.0,Mukund Nagar,3.0
800.0,1.0,2.0,32.0,Mundhawa,1.0
530.0,1.0,1.0,13.5,Nagar Road,1.0
3000.0,6.0,3.0,145.0,Narayan Peth,7.0
1200.0,4.0,1.0,235.0,Narayangaon,4.0
958.0,2.0,1.0,33.53,Navi Peth,2.0
2072.0,4.0,2.0,160.0,Padmavati,3.0
2273.0,3.0,3.0,159.0,Parvati Darshan,3.0
760.0,1.0,2.0,50.0,Paud Road,1.0
1090.0,2.0,2.0,43.5,Pirangut,2.0
2072.0,4.0,2.0,155.0,Prabhat Road,3.0
2666.0,3.0,1.0,230.0,Pune Railway Station,3.0
1550.0,2.0,1.0,89.0,Rasta Peth,3.0
1251.0,2.0,1.0,50.0,Raviwar Peth,2.0
1070.0,2.0,1.0,53.0,Sadashiv Peth,2.0
1200.0,2.0,2.0,45.0,Sahakar Nagar,2.0
1435.0,2.0,2.0,60.0,Salunke Vihar,3.0
1400.0,2.0,3.0,45.0,Sasson Road,3.0
2330.0,3.0,2.0,94.71,Satara Road,4.0
1200.0,2.0,3.0,60.0,Senapati Bapat Road,2.0
1000.0,2.0,2.0,40.0,Shaniwar Peth,2.0
1655.0,2.0,2.0,62.89,Shivaji Nagar,3.0
3600.0,9.0,3.0,240.0,Shukrawar Peth,9.0
600.0,1.0,1.0,35.0,Sinhagad Road,1.0
1175.0,2.0,1.0,50.0,Somwar Peth,2.0
1155.0,2.0,2.0,40.43,Swargate,2.0
1200.0,3.0,2.0,98.0,Tilak Road,3.0
1149.0,2.0,2.0,65.0,Uruli Devachi,2.0
3200.0,4.0,2.0,375.0,Wadgaon Sheri,4.0
1010.0,2.0,2.0,55.0,Viman Nagar,2.0
1718.0,3.0,2.0,119.0,Vishrant Wadi,3.0
650.0,1.0,1.0,20.0,Wagholi,2.0
1330.0,2.0,2.0,77.0,Wakadewadi,2.0
1200.0,2.0,2.0,68.0,Wanowrie,2.0
1693.0,3.0,2.0,89.0,Warje,3.0
1249.0,2.0,1.0,165.0,Yerawada,2.0
1800.0,4.0,1.0,125.0,Alandi Road,3.0
900.0,2.0,0.0,55.0,Ambegaon Budruk,2.0
1020.0,2.0,1.0,46.0,Anandnagar,2.0
1700.0,3.0,2.0,77.0,Aundh,3.0
661.0,1.0,1.0,40.0,Aundh Road,1.0
1280.0,2.0,2.0,60.16,Balaji Nagar,2.0
1170.0,2.0,1.0,48.0,Baner road,2.0
933.0,2.0,1.0,58.0,Bhandarkar Road,1.0
1150.0,2.0,0.0,44.0,Bhavani Peth,2.0
3633.0,6.0,2.0,550.0,Bibvewadi,4.0
1380.0,3.0,3.0,130.0,Bopodi,3.0
1050.0,2.0,1.0,64.8,Budhwar Peth,2.0
1080.0,2.0,1.0,37.8,Bund Garden Road,2.0
1303.0,2.0,1.0,90.0,Camp,2.0
1196.0,2.0,2.0,40.54,Chandan Nagar,2.0
2500.0,3.0,2.0,180.0,Dapodi,5.0
1250.0,3.0,2.0,41.0,Dehu Road,3.0
1419.0,2.0,3.0,87.0,Dhankawadi,3.0
1200.0,2.0,3.0,49.0,Dhayari Phata,2.0
1120.0,2.0,2.0,65.0,Dhole Patil Road,2.0
762.5,1.0,0.0,45.4,Erandwane,1.0
1245.0,2.0,1.0,75.0,Fatima Nagar,2.0
3978.0,4.0,3.0,428.0,Fergusson College Road,4.0
1093.0,2.0,1.0,34.0,Ganesh Peth,2.0
1025.0,1.0,1.0,26.63,Ganeshkhind,2.0
1345.0,2.0,1.0,97.0,Ghorpade Peth,2.0
1500.0,2.0,1.0,45.0,Ghorpadi,2.0
1180.0,2.0,1.0,86.0,Gokhale Nagar,2.0
1020.0,2.0,1.0,48.45,Gultekdi,2.0
1800.0,3.0,3.0,85.0,Guruwar peth,3.0
3621.0,4.0,1.0,511.0,Hadapsar,4.0
2008.0,3.0,2.0,170.0,Hadapsar Industrial Estate,3.0
1240.0,2.0,2.0,39.85,Hingne Khurd,3.0
1020.0,2.0,1.0,55.0,Jangali Maharaj Road,2.0
2095.0,3.0,2.0,142.0,Kalyani Nagar,3.0
1362.0,3.0,2.0,62.63,Karve Nagar,3.0
694.0,1.0,0.0,30.84,Karve Road,1.0
1404.0,2.0,2.0,70.0,Kasba Peth,2.0
1192.0,2.0,3.0,47.0,Katraj,3.0
1259.0,2.0,1.0,67.48,Kharadi,2.0
1000.0,2.0,2.0,34.0,Kondhwa,2.0
985.0,2.0,1.0,49.97,Kondhwa Budruk,2.0
850.0,1.0,2.0,60.0,Kondhwa Khurd,1.0
1650.0,2.0,1.0,50.0,Koregaon Park,3.0
2400.0,3.0,1.0,320.0,Kothrud,5.0
1900.0,4.0,1.0,180.0,Law College Road,3.0
1367.0,2.0,2.0,86.0,Laxmi Road,2.0
1210.0,2.0,2.0,81.0,Lulla Nagar,3.0
1190.0,2.0,1.0,48.6,Mahatma Gandhi Road,2.0
1175.0,2.0,2.0,42.0,Mangalwar peth,2.0
1140.0,2.0,2.0,40.0,Market yard,2.0
1095.0,2.0,2.0,33.6,Model colony,2.0
782.0,1.0,0.0,19.55,Mukund Nagar,1.0
1435.0,2.0,2.0,80.0,Mundhawa,3.0
725.0,2.0,2.0,36.0,Nagar Road,2.0
1600.0,2.0,2.0,88.0,Nana Peth,3.0
3205.0,4.0,2.0,300.0,Narayangaon,4.0
1243.0,2.0,2.0,46.0,Pashan,2.0
1703.0,3.0,2.0,130.0,Paud Road,3.0
1350.0,3.0,1.0,71.55,Pirangut,3.0
1145.0,2.0,1.0,41.21,Prabhat Road,2.0
1216.0,2.0,1.0,75.0,Pune Railway Station,2.0
1100.0,3.0,1.0,60.0,Rasta Peth,2.0
2425.0,5.0,1.0,201.0,Raviwar Peth,4.0
2700.0,4.0,2.0,175.0,Sadashiv Peth,4.0
1196.0,2.0,2.0,40.54,Sahakar Nagar,2.0
1600.0,3.0,3.0,90.0,Salunke Vihar,3.0
1510.0,3.0,3.0,47.57,Sasson Road,3.0
3033.0,4.0,1.0,326.0,Satara Road,4.0
780.0,2.0,1.0,72.0,Senapati Bapat Road,2.0
1194.0,2.0,2.0,47.0,Shaniwar Peth,2.0
1250.0,2.0,2.0,110.0,Shivaji Nagar,2.0
1250.0,4.0,1.0,100.0,Sinhagad Road,4.0
1350.0,4.0,2.0,160.0,Somwar Peth,4.0
620.0,2.0,0.0,48.0,Swargate,1.0
1630.0,3.0,2.0,60.65,Tilak Road,3.0
1020.0,2.0,0.0,45.0,Uruli Devachi,2.0
1410.0,2.0,2.0,53.58,Vadgaon Budruk,3.0
1181.7,2.0,1.0,100.0,Wadgaon Sheri,2.0
1691.0,3.0,2.0,113.0,Vishrant Wadi,3.0
1200.0,4.0,0.0,83.0,Wagholi,4.0
1200.0,2.0,3.0,60.0,Wakadewadi,2.0
1050.0,2.0,2.0,50.0,Wanowrie,2.0
1300.0,3.0,2.0,77.99,Warje,3.0
1356.0,2.0,1.0,94.84,Yerawada,2.0
1338.0,2.0,1.0,103.0,Alandi Road,2.0
500.0,1.0,1.0,20.0,Ambegaon Budruk,1.0
1280.0,2.0,1.0,100.0,Anandnagar,3.0
1531.0,3.0,3.0,51.77,Aundh,3.0
11000.0,4.0,1.0,1600.0,Aundh Road,4.0
620.0,1.0,1.0,23.5,Balaji Nagar,2.0
1605.0,2.0,2.0,65.0,Baner,3.0
1917.0,3.0,2.0,110.0,Baner road,3.0
1200.0,3.0,1.0,340.0,Bhandarkar Road,4.0
2750.0,3.0,2.0,943.0,Bhavani Peth,3.0
1400.0,3.0,2.0,55.0,Bibvewadi,3.0
2625.0,3.0,3.0,175.0,Bopodi,3.0
1100.0,2.0,1.0,55.0,Budhwar Peth,2.0
2041.0,3.0,3.0,128.0,Bund Garden Road,3.0
2070.0,4.0,2.0,160.0,Camp,3.0
1110.0,3.0,3.0,59.0,Chandan Nagar,3.0
1650.0,3.0,1.0,110.0,Dapodi,3.0
3565.0,4.0,3.0,255.0,Deccan Gymkhana,4.0
1033.0,2.0,2.0,30.47,Dehu Road,3.0
1142.0,2.0,2.0,65.0,Dhankawadi,2.0
1500.0,2.0,2.0,75.0,Dhayari Phata,3.0
1502.0,3.0,3.0,50.0,Dhole Patil Road,3.0
1176.0,2.0,1.0,45.0,Erandwane,3.0
1063.0,2.0,1.0,32.8,Fatima Nagar,2.0
1100.0,2.0,1.0,60.0,Fergusson College Road,2.0
1044.0,2.0,2.0,85.0,Ganesh Peth,2.0
5400.0,3.0,2.0,700.0,Ganeshkhind,3.0
1216.0,2.0,2.0,60.0,Ghorpade Peth,2.0
1425.0,3.0,2.0,55.0,Ghorpadi,3.0
1345.0,2.0,2.0,108.0,Gultekdi,2.0
1248.0,2.0,1.0,130.0,Guruwar peth,2.0
1830.0,4.0,2.0,325.0,Hadapsar,4.0
900.0,1.0,0.0,130.0,Hadapsar Industrial Estate,2.0
1025.0,2.0,1.0,35.88,Jangali Maharaj Road,2.0
840.0,1.0,1.0,99.0,Kalyani Nagar,2.0
1424.0,2.0,2.0,75.0,Karve Road,3.0
2500.0,3.0,1.0,268.0,Kasba Peth,3.0
